title,rating,stars
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
北辙南辕,7.0分, 蓝盈莹 / 金晨 / 啜妮 / 隋源 / 王珞丹
白马山上茶花开,8.0分,"王一涵,郭天阳,杨雅荔,谢汉钊"
百灵潭 cp乱炖版,8.0分,"郭俊辰,康宁,何美璇,区天瑞,魏天浩,李明峻,宗元圆,陈政阳,吴曼思,董春辉,赵子麒"
百年虚云,9.1分,"李起厚,尹治,斯琴高娃"
拜托啦师兄,8.0分,"徐开骋,王家珧（快女杭州唱区）,刘帅良"
拜托，快结婚吧！,6.0分,"曹璐,林斯,胡家豪,董玖合,陈默"
半妖皇帝,8.0分,"安晨芯,陈禹铭,陈圆,张竞达"
薄荷之夏,8.0分,"倪珂欣,陈鹤一,谢泽成,张伊诺,庄森,韩昕妤,葛全埜,王涵,李祎凡"
暴风眼,9.0分,"杨幂,张彬彬,刘芮麟,代斯,王东,王骁,石凉,施京明,章申,宁心,廖京生,易大千"
暗夜无声,8.0分,陶烨超 / 丁胜杰 / 李南曦 / 王梓译
暗月传说,7.0分,"陈国良,贾杰,许妙嘉"
澳门人家,6.9分,"任达华,董洁,柯蓝,江珊,冯嘉怡,李立群,岳旸,冉旭,董晨"
八角亭谜雾,8.0分,"段奕宏,郝蕾,祖峰,吴越,邢岷山,白宇帆,米拉,艾丽娅,温峥嵘"
白玉思无瑕,6.0分,"万鹏,张耀,刘昱晗,雨婷儿,彭宇,王佳玉,安冬,叶可儿,云翔"
百灵潭,6.0分,"郭俊辰,康宁,何美璇,区天瑞,魏天浩,李明峻,宗元圆,陈政阳,吴曼思,董春辉,赵子麒"
G小调进行曲,8.0分,"侯东,朱涵驿,周士原,喻大维"
哎呦，棒球一夏,6.0分,"曾乙同,吴子霏,谢祖武,林美秀"
爱拼会赢,6.0分,"于晓光,甘婷婷"
爱你情出于蓝第一季,8.0分,",钟熙凯,蔡沐锦,冯馨辉"
爱你情出于蓝第二季,6.0分,"钟熙凯,蔡沐锦,冯馨辉,李一旻,孟佳炜,曹可乐"
爱上查美乐,6.1分,"贺军翔,王心凌,柳岩,张伦硕"
爱情代替套路,8.0分,"李欣颖,王若麟,杨迪,王中楷"
爱情公寓5,6.9分,"娄艺潇,孙艺洲,李金铭,李佳航,成果,万籽麟,张一铎,陈赫,赵文琪,刘萌萌,榕榕,三浦研一,李晟,陈若轩,王子异,赵志伟,张双利,刘浩,韦正,刘一君,陈雅丽,唐超,罗峰,常鑫,申帅,封佳奇,王蕴凡,魏宗万,单小纯,严丰,于立,顾隽瑶,李志良,李汶樯,崔宗仁,王旭东,朱可佳"
爱上邻家主厨,8.0分,"王莎莎,张耀,安子扬,郭萱"
爱上萌面大人,8.0分,"符龙飞,韩忠羽"
爱在唇齿间,6.0分,"潘玥同,张飞飞,刘兑,陈奕汐"
爱在粉雪时光,7.0分,"高旻睿,孙艺宁,许晓诺,张鑫,曾柯琅"
暗格里的秘密,8.7分,"陈哲远,徐梦洁,王泽轩,樊治欣,王一岚,刘芷微"
暗房,6.0分,"贡米,卢庆辉,雷牧,万星佑,冯凯,张玉婷,余鸶琦,陈宇星"
S.C.I.谜案集,7.4分,"高瀚宇,王美人,季肖冰,孟阿赛,范玮"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
阿坝一家人,6.0分,蒲巴甲
爱的厘米,7.0分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
爱国者,5.8分,"张鲁一,佟丽娅,芦芳生,田雨,孟召重,叶静,郭秋成,孟阿赛,康磊,陈昊,周壬行,付美,夏星,蒙亭宜,王子辰,谭凯,任正斌,牛青峰,张光北,李光复,吴军"
爱很美味,7.0分,"李纯,张含韵,王菊,周澄奥,刘冬沁,任彬,张帆,杨博潇,王圣迪"
致勇敢的你,8.0分,"邓家佳,官鸿,刘恩佑,陈艳茜,何泽远,刘恩佳,陈诺,高志恒,李梦颖,单宇豪,衣珊,李昕亮"
庭外·盲区,9.3分,"万茜,罗晋,郭广平,鞠帛展,李修蒙,夏雨,栾元晖,祁忆,练练,国歌,吴文璟,张龄心"
庭外·落水者,6.0分,"罗晋,焦俊艳,夏雨,李光洁,李宗翰,高叶,霍青,程怡,田征"
天才基本法,9.6分,"雷佳音,张子枫,张新成,刘琳,王圣迪,耿乐,王骁,王宥钧,胡连馨,是安"
致命香气,6.0分,"蒋昀霖,赵启玥,李晨晖,房蕾"
奈何少帅要娶我,7.0分,吴明晶 潘毅鸿 宗沐一 张任杰 符骞文
定时之恋,7.0分,"刘畅,林君怡"
奋斗吧，龙顶天,8.0分,"刘背实,紫菜蛋花兔兔"
龙一，你要怎样,6.0分,"邱赫南,侯佩杉,苏宇航,白卉子,麦吾兰,王萌,陈衍利,张双利,刘伟,刘乔方"
敢问芳名,8.0分,"储小蕾,韩伯维,白阳春雨,孙铭璇,瞿澳晖,斯力更,孙小美,裴晨伟,周波,史元庭"
白狼,6.2分,"宋佳,邵兵,常戎,吕平滢,金晶,冯恩鹤,博弘,李竹,宁晓志,王岗,代慧康,丁正勇,于洋,吴艺卓,魏森,肖华荣,任国震,傅磊,张和利,陈旭明,杨雅絮"
济公活佛,6.0分,"游本昌,黄宗洛,臧金生"
我的掌门女友 第二季,7.0分,"陈芳彤,高茂桐,蒲萄,苏宇航"
匆匆的青春,8.0分,李佳航 / 邓家佳 / 朱茵 / 杨昆 / 侯天来 / 贺镪 / 郭轩呈 / 奚望 / 韩雨芹 / 黄勐
片场日记,7.0分,"王大头,赵铁柱,阿香"
亲爱的柠檬精先生2,8.0分,"陈品延,陈姝君"
少年出游记,6.0分,"陈若轩,林跃,合文俊,宋木子,张思帆,胡春杨,邓孝慈,葛秋谷,李皓楠,李昊"
惹不起的公主殿下,6.0分,林小宅 易恒 张瑞瑶
渗透2013,7.0分,"沙溢,曹炳琨,陈瑾,张佳宁,于越,韩童生,陈明"
瞄准靶心！蔡金叶,6.0分,"金佳遇,严智超,柯博伦"
中华英雄之浴火修罗,8.0分,"袁福福,张陆,余澜,刘浩骏龙,孙蛟龙,王翀,李宣,刘洋,徐熙颜,孙文雪"
骊歌行,8.0分,"李一桐,许凯,吴佳怡,檀健次,洪尧,何奉天,李泽锋,王一哲,张楠,何瑞贤,马跃,苗圃,刘敏"
高山清渠,8.0分,李健 / 马境 / 彭麟 / 盛俊宇
紧急公关,7.0分,"黄晓明,蔡文静,谭卓,张博,林佑威,李芸"
金斩，有何贵干？,7.4分,"谢兴阳,叶盛佳,魏笑"
经山历海,7.0分,"王丽坤,张国强,邹廷威,侯岩松,秦焰,那志东,高珑珂"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
锦心似玉,6.0分,"钟汉良,谭松韵,何泓姗,唐晓天,吴冕,方晓莉,颖儿,刘芸,李晟,斓曦,丁洁,孙雪宁,郑好,马伯全,孙佳奇,虞朗,李芸,崔尔康,侯长荣,马少骅,彭杨,傅淼,黄曼,闫勤,强宇,龚珏睿,傅铂涵"
精忠岳飞,7.0分,"黄晓明,林心如,罗嘉良,邵兵,吴秀波,刘诗诗,郑佩佩,刘兰芳,张嘉倪,于荣光"
九宫奇局,8.0分,"吕昀峰,蒋蕊泽,冯丽丽,王潇,蒋易"
九丹,3.5分,"赵锦焘,赖雅妍,丁勇岱,周知,田丽,林子聪"
九州天空城,5.3分,"张若昀,关晓彤,刘畅,鞠婧祎,陈若轩,张鲁一,刘敏,阿丽亚,卫延侃,刘俊孝,赵健,杨金承,汤晶媚,朱圣祎,贾征宇"
狙击手2009,6.0分,"佟大为,刘孜,于滨,邵峰,李依晓,毛孩,矢野浩二"
剧场2014,7.0分,"陈数,翟天临,孙淳,种丹妮,梁丽,鲍大志,师悦玲,崔新琴,霍璇,常汝言"
决对争锋,6.3分,"上白,高明,赵蕾,孙启恒,刘青,由力,廖望,盛堂娜"
决胜,6.0分,"王千源,吴刚,寇振海,柯蓝,孔维,贾景晖,小林成男"
绝爱,5.7分,"李光洁,张歆艺,奇道,杨舒婷,何泓姗,冯雷"
绝对计划,7.7分,"张庭,胡兵,黄奕,唐宸禹,寇振海,巫迪文,何晴"
绝命卦师,5.6分,"张晓晨,张浩然,卢蒽洁,刘娜萍"
绝命后卫师,6.7分,"张桐,郭广平,夏志远,李强,郑昊,马伦,李卓远,王美英"
军人使命,7.0分,"任程伟,宋佳伦,张子健,黄品沅"
康定情歌2004,8.0分,"陶红,胡军,斯琴高娃,唐国强,翁虹,叶童"
抗倭侠侣第二季,7.0分,"金珈,谢苗"
江南四大才子,3.6分,"刘恺威,张俪,迟帅,李立,高昊,徐锦江,苑琼丹"
江山如此多娇,6.0分,"罗晋,袁姗姗,沈梦辰,王奎荣,毛孩,李倩,范湉湉,石凉,张子健,荆浩,马亮,刘一莹,邬立朋,张阳阳,仉上明珠,郑颖娴,周璞,于恒,罗二羊,房子斌"
将婚姻进行到底,4.4分,"任重,万茜,苏岩,韩青,王策,谢园,方安娜,徐敏,冯鹏"
将界,6.2分,"姚岗,Gang,Yao,王彦彬"
觉醒2019,7.0分,"温峥嵘 Zhengrong Wen,曹磊,郑文森,赵文琪 Wenqi Zhao,邢雨静,侯长荣"
觉醒年代,7.0分,"于和伟,张桐,张晚意,马启越,马少骅,朱刚日尧,曹磊,张光北,夏德俊,周显欣,王鹏凯,杨景天,杨杏,张思乐,毕彦君,武笑羽,辰夫,高爽,牟星,张露,岳鹏飞,查文浩,唐旭,林俊毅"
教室的那一间第二季,8.0分,"吴瑞淞,蒋袁娅蓉,耿嘉唯,王歆霆,王星玮,张艺奥,管金麟"
巾帼大将军,7.0分,"江若琳,陈思诚,袁弘,潘虹,刘梓妍,施京明,马浴柯,胡影怡"
金婚,7.0分,"张国立,蒋雯丽,沈傲君,林永健,苗乙乙,王海燕,李菁菁,王雷,于明加,彭心宜,王彩平,张晓龙,严敏裘,冯雷,赵秦,贺刚,于滨,张英,普超英,丁勇岱,赵丽颖,陈星旭"
金牌投资人,7.1分,"张俪,杨旭文,陈龙,梁田"
江河水[DVD版],6.0分,"秦昊,郭涛,阚清子,车晓,张粟"
匆匆的青春网络版,8.0分,李佳航 / 邓家佳 / 朱茵 / 杨昆 / 侯天来 / 贺镪 / 郭轩呈 / 奚望 / 韩雨芹 / 黄勐
加油爱人[DVD版],8.0分,"陈晓东,毛林林,唐艺昕,徐正溪"
加油，你是最棒的,7.2分,"邓伦,马思纯,倪虹洁,韩童生,邬君梅,张雯,范湉湉,林雪,陈楚翰,王同辉,韩昕妤,苗皓钧,麻骏"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
加油吧实习生,6.8分,"郑恺,赵丽颖,蔡文静,于小伟,车晓,郑则仕,郑家彬,李又麟,王姬,王茂蕾,耿乐,田岷,朱茵"
家2007,6.0分,"黄磊,陆毅,李小冉,黄奕,郑国霖,王丽坤,薛佳凝,盖克,石燕京"
家和万事兴2015,8.0分,"李依晓,海陆,李进荣,张迪,叶项明,刘萌萌"
假如没有遇见你,8.2分,"邵伟桐,彭豆豆,邹思扬,曹然然,王润泽,张璐瑶,郝文婷"
见习法医,8.0分,"陈冰,朱富润,蒋思羽,郑家彬,车永莉,金盛宇,楚镇,石兆琪,程雍,苑琼丹,黄海,施大生,张依然,张沛然,潘承志,崔月,郭京波,王鑫,林乐群,李思嘉,姜少东,周晓海,陈芊朵,袁愿,徐晟,何思雨,曹雷,金龙,张晶晶,孙信宏,刘鈊至,徐海燕,吴雯璇,何泽宇"
画心师,6.0分,"祝绪丹,熊梓淇,鲍天琦"
幻城,3.4分,"冯绍峰,宋茜,马天宇,张萌"
皇甫神医,8.0分,"陈浩民,樊少皇,王鸥,周放"
谎言背后,8.0分,"侯天来,安泽豪,杨紫嫣,韩烨,张戈,顾佳,夏雨,张驰,牛飘,汪飏,马小茜,张恒羽,姜正阳,陈颢文,安琥,唐磊,杨力蕲,王政钧,海哈金喜,宋邦春,潘彦妃,姜君,白岚,韩含,葛佳佳,张平雨,刘小婉,侯姝,俞露"
黄土高天,5.5分,"董勇,王海燕,王伟,嵇波,马少骅,陈逸恒,封柏,罗忆楠,刘远,谭希和,公磊,阚宇,时代美,刘蕾,王一珺,杨烁,刘研,许还山,高明,高亚麟,杨童舒,黄品沅,徐松子"
活佛济公3,8.0分,"陈浩民,林子聪,叶祖新,林江国,张亮,馨子"
婚里婚外那些事,7.0分,"童蕾,周海媚,刘佳,奇道,王策,句号"
婚后三十年,3.6分,"李宗翰,张定涵,洛葳,涓子,王正权,何建泽"
机智的恋爱生活,7.0分,"季肖冰,金沫汐,夏宁骏"
鸡毛飞上天,8.2分,"张译,殷桃,陶泽如,张佳宁,高姝瑶,吴其江,花昆,程实,林一霆,杨洪武,闫龙飞,张兆辉,朱元浩,崔立明,张雅涵,涂嘉娜,崔璨,曾雅诗,周佳楠,黄悦峰,叶禾,郑子寒,陈果,张哲,邓郁立,柳秉钰, 田峻丞,郑奇,买政尧,李虎城,刘忠虎,王长林,张莉,贾舒夷,王云龙,卢卓婕,托尼,柳玉林,于子宽,张恪维,侍宣如,齐藤广海,喜利图,丹尼尔,刘硕,黄以娜,张海峰,李娜,吴晶,罗米米,涂玉芳"
激战2015,8.0分,"李小冉,谭凯,刘晓洁,徐佳,韩童生,吴谨言,马卫军,宁晓志,谭非翎,李冠明,李静涵,郝率,任柯诺,张皓森,池程,张衡平,罗四维,任学海,王凯,张宇宙,薛飞,刘广厚,于涛,欧阳振峰,张大伟,苏德伦,李伟,朱鹏程,周刚,韩张,张彦君,王亚斌"
吉他兄弟,8.0分,"应昊茗,高梓淇,王汀,杨菲洋,阮兆祥,陈嘉佳,袁新,左腾云,袁帅,何宣林,刘牧,徐百慧,王茜华"
极光之恋[DVD版],6.0分,"马可,关晓彤,张晓龙,赵樱子"
极品女士第二季,6.6分,"于莎莎,张嘉倪,李菁,何沄伟,午马,涂松岩,张铎"
极品女士第一季,6.7分,"于莎莎,陈柏霖,邓超,佟大为,王学兵,李晨浩,黄艺馨,柴格,李学庆,华少"
极限17 羽你同行,7.9分,"杨超越,梁靖康,祝子杰,刘琳,杨童舒,李建义,钟易轩,,段志豪,赖美云"
极限17 扣杀,7.8分,"朱致灵,徐梦洁,邱虹凯,斯外戈,张洢豪,薛泽源"
继父回家,3.9分,"范明,闫学晶"
贺先生的恋恋不忘,5.3分,"魏哲鸣,胡意旋,盛蕙子,虞祎杰,史卿妍,吴崇轩,孙思程"
嘿，孩子！,4.7分,"蒋雯丽,李小冉,刘天佐,郭晓东,韩青,齐溪,郑恺,白志迪,姜宏波"
嘿，老头！,8分,"李雪健,黄磊,宋佳,吴冕"
女孩子不好惹,6.0分,"高瀚宇,王梓薇,宋文作,艾米,董李无忧,卢卓,血纯茗雅,迟浩"
远方的山楂树,4.8分,"吴其江,马藜,林家川,孙爽,闫学晶,沙景昌,夏恩,杨晓丹,那家威,张维伊,王红梅,赵淑珍"
后厨,6.2分,"小沈阳,海清,赵峥,任晓菲,姜彤"
狐门秘事,8.0分,"周阶,陈奕木,吴宣萱,罗翔,廖芊婵"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
